,country,variable,percentile,year,value,age,pop
4244,NG,sptinc992j,p90p100,2009,0.4976,992,j
4245,TZ,sptinc992j,p90p100,2009,0.4915,992,j
4246,UG,sptinc992j,p90p100,2009,0.5477,992,j
4247,MR,sptinc992j,p90p100,2009,0.4134,992,j
4248,SC,anninc992i,p0p100,2009,202357.2,992,i
4249,MU,anninc992i,p0p100,2009,636477.5,992,i
4250,DZ,anninc992i,p0p100,2009,669168.2,992,i
4251,TN,anninc992i,p0p100,2009,10801.0,992,i
4252,BW,anninc992i,p0p100,2009,90166.6,992,i
4253,LY,anninc992i,p0p100,2009,24021.4,992,i
4254,ZA,anninc992i,p0p100,2009,120369.2,992,i
4255,GA,anninc992i,p0p100,2009,6267358.0,992,i
4256,EG,anninc992i,p0p100,2009,70745.7,992,i
4257,MA,anninc992i,p0p100,2009,39315.0,992,i
4258,ST,anninc992i,p0p100,2009,72258.4,992,i
4259,GH,anninc992i,p0p100,2009,13689.8,992,i
4260,ZM,anninc992i,p0p100,2009,29522.4,992,i
4261,GQ,anninc992i,p0p100,2009,16057981.0,992,i
4262,KE,anninc992i,p0p100,2009,290065.3,992,i
4263,AO,anninc992i,p0p100,2009,2138621.3,992,i
4264,CM,anninc992i,p0p100,2009,1490620.6,992,i
4265,ZW,anninc992i,p0p100,2009,2636.4,992,i
4266,KM,anninc992i,p0p100,2009,1074940.6,992,i
4267,RW,anninc992i,p0p100,2009,920969.0,992,i
4268,NG,anninc992i,p0p100,2009,1318012.3,992,i
4269,TZ,anninc992i,p0p100,2009,3549373.5,992,i
4270,UG,anninc992i,p0p100,2009,5150986.5,992,i
4271,MR,anninc992i,p0p100,2009,81142.5,992,i
4272,SC,agdpro992i,p0p100,2009,238649.3,992,i
4273,MU,agdpro992i,p0p100,2009,421266.3,992,i
4274,DZ,agdpro992i,p0p100,2009,728416.9,992,i
4275,TN,agdpro992i,p0p100,2009,13296.6,992,i
4276,BW,agdpro992i,p0p100,2009,119132.0,992,i
4277,LY,agdpro992i,p0p100,2009,24805.6,992,i
4278,ZA,agdpro992i,p0p100,2009,143894.9,992,i
4279,GA,agdpro992i,p0p100,2009,8227598.5,992,i
4280,EG,agdpro992i,p0p100,2009,75960.8,992,i
4281,MA,agdpro992i,p0p100,2009,41704.3,992,i
4282,ST,agdpro992i,p0p100,2009,75545.4,992,i
4283,GH,agdpro992i,p0p100,2009,14947.8,992,i
4284,ZM,agdpro992i,p0p100,2009,34998.9,992,i
4285,GQ,agdpro992i,p0p100,2009,20428888.0,992,i
4286,KE,agdpro992i,p0p100,2009,305173.4,992,i
4287,AO,agdpro992i,p0p100,2009,2661025.8,992,i
4288,CM,agdpro992i,p0p100,2009,1621548.6,992,i
4289,ZW,agdpro992i,p0p100,2009,2846.8,992,i
4290,KM,agdpro992i,p0p100,2009,1178377.8,992,i
4291,RW,agdpro992i,p0p100,2009,983825.9,992,i
4292,NG,agdpro992i,p0p100,2009,1460002.9,992,i
4293,TZ,agdpro992i,p0p100,2009,4198865.0,992,i
4294,UG,agdpro992i,p0p100,2009,5693846.5,992,i
4295,MR,agdpro992i,p0p100,2009,85076.3,992,i
4296,SC,npopul999i,p0p100,2009,90802.0,999,i
4297,MU,npopul999i,p0p100,2009,1243991.0,999,i
4298,DZ,npopul999i,p0p100,2009,35333880.0,999,i
4299,TN,npopul999i,p0p100,2009,10525694.0,999,i
4300,BW,npopul999i,p0p100,2009,1953498.0,999,i
4301,LY,npopul999i,p0p100,2009,6133984.0,999,i
4302,ZA,npopul999i,p0p100,2009,50473912.0,999,i
4303,GA,npopul999i,p0p100,2009,1568928.0,999,i
4304,EG,npopul999i,p0p100,2009,81134800.0,999,i
4305,MA,npopul999i,p0p100,2009,31929088.0,999,i
4306,ST,npopul999i,p0p100,2009,175876.0,999,i
4307,GH,npopul999i,p0p100,2009,24170940.0,999,i
4308,ZM,npopul999i,p0p100,2009,13215139.0,999,i
4309,GQ,npopul999i,p0p100,2009,901599.0,999,i
4310,KE,npopul999i,p0p100,2009,40901792.0,999,i
4311,AO,npopul999i,p0p100,2009,22514280.0,999,i
4312,CM,npopul999i,p0p100,2009,19789920.0,999,i
4313,ZW,npopul999i,p0p100,2009,12526968.0,999,i
4314,KM,npopul999i,p0p100,2009,673252.0,999,i
4315,RW,npopul999i,p0p100,2009,9782770.0,999,i
4316,NG,npopul999i,p0p100,2009,154324928.0,999,i
4317,TZ,npopul999i,p0p100,2009,41860416.0,999,i
4318,UG,npopul999i,p0p100,2009,31411096.0,999,i
4319,MR,npopul999i,p0p100,2009,3393409.0,999,i
4320,SC,sptinc992j,p50p90,2009,0.3578,992,j
4321,MU,sptinc992j,p50p90,2009,0.3767,992,j
4322,DZ,sptinc992j,p50p90,2009,0.4277,992,j
4323,TN,sptinc992j,p50p90,2009,0.4142,992,j
4324,BW,sptinc992j,p50p90,2009,0.2655,992,j
4325,LY,sptinc992j,p50p90,2009,0.3977,992,j
4326,ZA,sptinc992j,p50p90,2009,0.3171,992,j
4327,GA,sptinc992j,p50p90,2009,0.3856,992,j
4328,EG,sptinc992j,p50p90,2009,0.3548,992,j
4329,MA,sptinc992j,p50p90,2009,0.3598,992,j
4330,ST,sptinc992j,p50p90,2009,0.4316,992,j
4331,GH,sptinc992j,p50p90,2009,0.3852,992,j
4332,ZM,sptinc992j,p50p90,2009,0.2974,992,j
4333,GQ,sptinc992j,p50p90,2009,0.3693,992,j
4334,KE,sptinc992j,p50p90,2009,0.3571,992,j
4335,AO,sptinc992j,p50p90,2009,0.379,992,j
4336,CM,sptinc992j,p50p90,2009,0.3762,992,j
4337,ZW,sptinc992j,p50p90,2009,0.3618,992,j
4338,KM,sptinc992j,p50p90,2009,0.3183,992,j
4339,RW,sptinc992j,p50p90,2009,0.3004,992,j
4340,NG,sptinc992j,p50p90,2009,0.3801,992,j
4341,TZ,sptinc992j,p50p90,2009,0.3711,992,j
4342,UG,sptinc992j,p50p90,2009,0.3348,992,j
4343,MR,sptinc992j,p50p90,2009,0.4315,992,j
4344,SC,anninc992i,p0p100,2009,202357.2,992,i
4345,MU,anninc992i,p0p100,2009,636477.5,992,i
4346,DZ,anninc992i,p0p100,2009,669168.2,992,i
4347,TN,anninc992i,p0p100,2009,10801.0,992,i
4348,BW,anninc992i,p0p100,2009,90166.6,992,i
4349,LY,anninc992i,p0p100,2009,24021.4,992,i
4350,ZA,anninc992i,p0p100,2009,120369.2,992,i
4351,GA,anninc992i,p0p100,2009,6267358.0,992,i
4352,EG,anninc992i,p0p100,2009,70745.7,992,i
4353,MA,anninc992i,p0p100,2009,39315.0,992,i
4354,ST,anninc992i,p0p100,2009,72258.4,992,i
4355,GH,anninc992i,p0p100,2009,13689.8,992,i
4356,ZM,anninc992i,p0p100,2009,29522.4,992,i
4357,GQ,anninc992i,p0p100,2009,16057981.0,992,i
4358,KE,anninc992i,p0p100,2009,290065.3,992,i
4359,AO,anninc992i,p0p100,2009,2138621.3,992,i
4360,CM,anninc992i,p0p100,2009,1490620.6,992,i
4361,ZW,anninc992i,p0p100,2009,2636.4,992,i
4362,KM,anninc992i,p0p100,2009,1074940.6,992,i
4363,RW,anninc992i,p0p100,2009,920969.0,992,i
4364,NG,anninc992i,p0p100,2009,1318012.3,992,i
4365,TZ,anninc992i,p0p100,2009,3549373.5,992,i
4366,UG,anninc992i,p0p100,2009,5150986.5,992,i
4367,MR,anninc992i,p0p100,2009,81142.5,992,i
4368,SC,agdpro992i,p0p100,2009,238649.3,992,i
4369,MU,agdpro992i,p0p100,2009,421266.3,992,i
4370,DZ,agdpro992i,p0p100,2009,728416.9,992,i
4371,TN,agdpro992i,p0p100,2009,13296.6,992,i
4372,BW,agdpro992i,p0p100,2009,119132.0,992,i
4373,LY,agdpro992i,p0p100,2009,24805.6,992,i
4374,ZA,agdpro992i,p0p100,2009,143894.9,992,i
4375,GA,agdpro992i,p0p100,2009,8227598.5,992,i
4376,EG,agdpro992i,p0p100,2009,75960.8,992,i
4377,MA,agdpro992i,p0p100,2009,41704.3,992,i
4378,ST,agdpro992i,p0p100,2009,75545.4,992,i
4379,GH,agdpro992i,p0p100,2009,14947.8,992,i
4380,ZM,agdpro992i,p0p100,2009,34998.9,992,i
4381,GQ,agdpro992i,p0p100,2009,20428888.0,992,i
4382,KE,agdpro992i,p0p100,2009,305173.4,992,i
4383,AO,agdpro992i,p0p100,2009,2661025.8,992,i
4384,CM,agdpro992i,p0p100,2009,1621548.6,992,i
4385,ZW,agdpro992i,p0p100,2009,2846.8,992,i
4386,KM,agdpro992i,p0p100,2009,1178377.8,992,i
4387,RW,agdpro992i,p0p100,2009,983825.9,992,i
4388,NG,agdpro992i,p0p100,2009,1460002.9,992,i
4389,TZ,agdpro992i,p0p100,2009,4198865.0,992,i
4390,UG,agdpro992i,p0p100,2009,5693846.5,992,i
4391,MR,agdpro992i,p0p100,2009,85076.3,992,i
4392,SC,npopul999i,p0p100,2009,90802.0,999,i
4393,MU,npopul999i,p0p100,2009,1243991.0,999,i
4394,DZ,npopul999i,p0p100,2009,35333880.0,999,i
4395,TN,npopul999i,p0p100,2009,10525694.0,999,i
4396,BW,npopul999i,p0p100,2009,1953498.0,999,i
4397,LY,npopul999i,p0p100,2009,6133984.0,999,i
4398,ZA,npopul999i,p0p100,2009,50473912.0,999,i
4399,GA,npopul999i,p0p100,2009,1568928.0,999,i
4400,EG,npopul999i,p0p100,2009,81134800.0,999,i
4401,MA,npopul999i,p0p100,2009,31929088.0,999,i
4402,ST,npopul999i,p0p100,2009,175876.0,999,i
4403,GH,npopul999i,p0p100,2009,24170940.0,999,i
4404,ZM,npopul999i,p0p100,2009,13215139.0,999,i
4405,GQ,npopul999i,p0p100,2009,901599.0,999,i
4406,KE,npopul999i,p0p100,2009,40901792.0,999,i
4407,AO,npopul999i,p0p100,2009,22514280.0,999,i
4408,CM,npopul999i,p0p100,2009,19789920.0,999,i
4409,ZW,npopul999i,p0p100,2009,12526968.0,999,i
4410,KM,npopul999i,p0p100,2009,673252.0,999,i
4411,RW,npopul999i,p0p100,2009,9782770.0,999,i
4412,NG,npopul999i,p0p100,2009,154324928.0,999,i
4413,TZ,npopul999i,p0p100,2009,41860416.0,999,i
4414,UG,npopul999i,p0p100,2009,31411096.0,999,i
4415,MR,npopul999i,p0p100,2009,3393409.0,999,i
4416,SC,sptinc992j,p0p50,2009,0.1213,992,j
4417,MU,sptinc992j,p0p50,2009,0.1461,992,j
4418,DZ,sptinc992j,p0p50,2009,0.1855,992,j
4419,TN,sptinc992j,p0p50,2009,0.1525,992,j
4420,BW,sptinc992j,p0p50,2009,0.0612,992,j
4421,LY,sptinc992j,p0p50,2009,0.1614,992,j
4422,ZA,sptinc992j,p0p50,2009,0.0899,992,j
4423,GA,sptinc992j,p0p50,2009,0.1315,992,j
4424,EG,sptinc992j,p0p50,2009,0.1751,992,j
4425,MA,sptinc992j,p0p50,2009,0.1303,992,j
4426,ST,sptinc992j,p0p50,2009,0.1743,992,j
4427,GH,sptinc992j,p0p50,2009,0.1247,992,j
4428,ZM,sptinc992j,p0p50,2009,0.0763,992,j
4429,GQ,sptinc992j,p0p50,2009,0.1163,992,j
4430,KE,sptinc992j,p0p50,2009,0.1173,992,j
4431,AO,sptinc992j,p0p50,2009,0.1191,992,j
4432,CM,sptinc992j,p0p50,2009,0.1156,992,j
4433,ZW,sptinc992j,p0p50,2009,0.1155,992,j
4434,KM,sptinc992j,p0p50,2009,0.0956,992,j
4435,RW,sptinc992j,p0p50,2009,0.1021,992,j
4436,NG,sptinc992j,p0p50,2009,0.1223,992,j
4437,TZ,sptinc992j,p0p50,2009,0.1373,992,j
4438,UG,sptinc992j,p0p50,2009,0.1175,992,j
4439,MR,sptinc992j,p0p50,2009,0.1551,992,j
4440,SC,anninc992i,p0p100,2009,202357.2,992,i
4441,MU,anninc992i,p0p100,2009,636477.5,992,i
4442,DZ,anninc992i,p0p100,2009,669168.2,992,i
4443,TN,anninc992i,p0p100,2009,10801.0,992,i
4444,BW,anninc992i,p0p100,2009,90166.6,992,i
4445,LY,anninc992i,p0p100,2009,24021.4,992,i
4446,ZA,anninc992i,p0p100,2009,120369.2,992,i
4447,GA,anninc992i,p0p100,2009,6267358.0,992,i
4448,EG,anninc992i,p0p100,2009,70745.7,992,i
4449,MA,anninc992i,p0p100,2009,39315.0,992,i
4450,ST,anninc992i,p0p100,2009,72258.4,992,i
4451,GH,anninc992i,p0p100,2009,13689.8,992,i
4452,ZM,anninc992i,p0p100,2009,29522.4,992,i
4453,GQ,anninc992i,p0p100,2009,16057981.0,992,i
4454,KE,anninc992i,p0p100,2009,290065.3,992,i
4455,AO,anninc992i,p0p100,2009,2138621.3,992,i
4456,CM,anninc992i,p0p100,2009,1490620.6,992,i
4457,ZW,anninc992i,p0p100,2009,2636.4,992,i
4458,KM,anninc992i,p0p100,2009,1074940.6,992,i
4459,RW,anninc992i,p0p100,2009,920969.0,992,i
4460,NG,anninc992i,p0p100,2009,1318012.3,992,i
4461,TZ,anninc992i,p0p100,2009,3549373.5,992,i
4462,UG,anninc992i,p0p100,2009,5150986.5,992,i
4463,MR,anninc992i,p0p100,2009,81142.5,992,i
4464,SC,agdpro992i,p0p100,2009,238649.3,992,i
4465,MU,agdpro992i,p0p100,2009,421266.3,992,i
4466,DZ,agdpro992i,p0p100,2009,728416.9,992,i
4467,TN,agdpro992i,p0p100,2009,13296.6,992,i
4468,BW,agdpro992i,p0p100,2009,119132.0,992,i
4469,LY,agdpro992i,p0p100,2009,24805.6,992,i
4470,ZA,agdpro992i,p0p100,2009,143894.9,992,i
4471,GA,agdpro992i,p0p100,2009,8227598.5,992,i
4472,EG,agdpro992i,p0p100,2009,75960.8,992,i
4473,MA,agdpro992i,p0p100,2009,41704.3,992,i
4474,ST,agdpro992i,p0p100,2009,75545.4,992,i
4475,GH,agdpro992i,p0p100,2009,14947.8,992,i
4476,ZM,agdpro992i,p0p100,2009,34998.9,992,i
4477,GQ,agdpro992i,p0p100,2009,20428888.0,992,i
4478,KE,agdpro992i,p0p100,2009,305173.4,992,i
4479,AO,agdpro992i,p0p100,2009,2661025.8,992,i
4480,CM,agdpro992i,p0p100,2009,1621548.6,992,i
4481,ZW,agdpro992i,p0p100,2009,2846.8,992,i
4482,KM,agdpro992i,p0p100,2009,1178377.8,992,i
4483,RW,agdpro992i,p0p100,2009,983825.9,992,i
4484,NG,agdpro992i,p0p100,2009,1460002.9,992,i
4485,TZ,agdpro992i,p0p100,2009,4198865.0,992,i
4486,UG,agdpro992i,p0p100,2009,5693846.5,992,i
4487,MR,agdpro992i,p0p100,2009,85076.3,992,i
4488,SC,npopul999i,p0p100,2009,90802.0,999,i
4489,MU,npopul999i,p0p100,2009,1243991.0,999,i
4490,DZ,npopul999i,p0p100,2009,35333880.0,999,i
4491,TN,npopul999i,p0p100,2009,10525694.0,999,i
4492,BW,npopul999i,p0p100,2009,1953498.0,999,i
4493,LY,npopul999i,p0p100,2009,6133984.0,999,i
4494,ZA,npopul999i,p0p100,2009,50473912.0,999,i
4495,GA,npopul999i,p0p100,2009,1568928.0,999,i
4496,EG,npopul999i,p0p100,2009,81134800.0,999,i
4497,MA,npopul999i,p0p100,2009,31929088.0,999,i
4498,ST,npopul999i,p0p100,2009,175876.0,999,i
4499,GH,npopul999i,p0p100,2009,24170940.0,999,i
4500,ZM,npopul999i,p0p100,2009,13215139.0,999,i
4501,GQ,npopul999i,p0p100,2009,901599.0,999,i
4502,KE,npopul999i,p0p100,2009,40901792.0,999,i
4503,AO,npopul999i,p0p100,2009,22514280.0,999,i
4504,CM,npopul999i,p0p100,2009,19789920.0,999,i
4505,ZW,npopul999i,p0p100,2009,12526968.0,999,i
4506,KM,npopul999i,p0p100,2009,673252.0,999,i
4507,RW,npopul999i,p0p100,2009,9782770.0,999,i
4508,NG,npopul999i,p0p100,2009,154324928.0,999,i
4509,TZ,npopul999i,p0p100,2009,41860416.0,999,i
4510,UG,npopul999i,p0p100,2009,31411096.0,999,i
4511,MR,npopul999i,p0p100,2009,3393409.0,999,i
4512,SC,sptinc992j,p99p100,2009,0.2056,992,j
4513,MU,sptinc992j,p99p100,2009,0.1538,992,j
4514,DZ,sptinc992j,p99p100,2009,0.1015,992,j
4515,TN,sptinc992j,p99p100,2009,0.1126,992,j
4516,BW,sptinc992j,p99p100,2009,0.294,992,j
4517,LY,sptinc992j,p99p100,2009,0.1333,992,j
4518,ZA,sptinc992j,p99p100,2009,0.1858,992,j
4519,GA,sptinc992j,p99p100,2009,0.151,992,j
4520,EG,sptinc992j,p99p100,2009,0.1652,992,j
4521,MA,sptinc992j,p99p100,2009,0.1823,992,j
4522,ST,sptinc992j,p99p100,2009,0.0896,992,j
4523,GH,sptinc992j,p99p100,2009,0.1501,992,j
4524,ZM,sptinc992j,p99p100,2009,0.2419,992,j
4525,GQ,sptinc992j,p99p100,2009,0.1728,992,j
4526,KE,sptinc992j,p99p100,2009,0.1896,992,j
4527,AO,sptinc992j,p99p100,2009,0.1637,992,j
4528,CM,sptinc992j,p99p100,2009,0.1572,992,j
4529,ZW,sptinc992j,p99p100,2009,0.1836,992,j
4530,KM,sptinc992j,p99p100,2009,0.2164,992,j
4531,RW,sptinc992j,p99p100,2009,0.2436,992,j
4532,NG,sptinc992j,p99p100,2009,0.1539,992,j
4533,TZ,sptinc992j,p99p100,2009,0.1627,992,j
4534,UG,sptinc992j,p99p100,2009,0.1849,992,j
4535,MR,sptinc992j,p99p100,2009,0.1035,992,j
4536,SC,anninc992i,p0p100,2009,202357.2,992,i
4537,MU,anninc992i,p0p100,2009,636477.5,992,i
4538,DZ,anninc992i,p0p100,2009,669168.2,992,i
4539,TN,anninc992i,p0p100,2009,10801.0,992,i
4540,BW,anninc992i,p0p100,2009,90166.6,992,i
4541,LY,anninc992i,p0p100,2009,24021.4,992,i
4542,ZA,anninc992i,p0p100,2009,120369.2,992,i
4543,GA,anninc992i,p0p100,2009,6267358.0,992,i
4544,EG,anninc992i,p0p100,2009,70745.7,992,i
4545,MA,anninc992i,p0p100,2009,39315.0,992,i
4546,ST,anninc992i,p0p100,2009,72258.4,992,i
4547,GH,anninc992i,p0p100,2009,13689.8,992,i
4548,ZM,anninc992i,p0p100,2009,29522.4,992,i
4549,GQ,anninc992i,p0p100,2009,16057981.0,992,i
4550,KE,anninc992i,p0p100,2009,290065.3,992,i
4551,AO,anninc992i,p0p100,2009,2138621.3,992,i
4552,CM,anninc992i,p0p100,2009,1490620.6,992,i
4553,ZW,anninc992i,p0p100,2009,2636.4,992,i
4554,KM,anninc992i,p0p100,2009,1074940.6,992,i
4555,RW,anninc992i,p0p100,2009,920969.0,992,i
4556,NG,anninc992i,p0p100,2009,1318012.3,992,i
4557,TZ,anninc992i,p0p100,2009,3549373.5,992,i
4558,UG,anninc992i,p0p100,2009,5150986.5,992,i
4559,MR,anninc992i,p0p100,2009,81142.5,992,i
4560,SC,agdpro992i,p0p100,2009,238649.3,992,i
4561,MU,agdpro992i,p0p100,2009,421266.3,992,i
4562,DZ,agdpro992i,p0p100,2009,728416.9,992,i
4563,TN,agdpro992i,p0p100,2009,13296.6,992,i
4564,BW,agdpro992i,p0p100,2009,119132.0,992,i
4565,LY,agdpro992i,p0p100,2009,24805.6,992,i
4566,ZA,agdpro992i,p0p100,2009,143894.9,992,i
4567,GA,agdpro992i,p0p100,2009,8227598.5,992,i
4568,EG,agdpro992i,p0p100,2009,75960.8,992,i
4569,MA,agdpro992i,p0p100,2009,41704.3,992,i
4570,ST,agdpro992i,p0p100,2009,75545.4,992,i
4571,GH,agdpro992i,p0p100,2009,14947.8,992,i
4572,ZM,agdpro992i,p0p100,2009,34998.9,992,i
4573,GQ,agdpro992i,p0p100,2009,20428888.0,992,i
4574,KE,agdpro992i,p0p100,2009,305173.4,992,i
4575,AO,agdpro992i,p0p100,2009,2661025.8,992,i
4576,CM,agdpro992i,p0p100,2009,1621548.6,992,i
4577,ZW,agdpro992i,p0p100,2009,2846.8,992,i
4578,KM,agdpro992i,p0p100,2009,1178377.8,992,i
4579,RW,agdpro992i,p0p100,2009,983825.9,992,i
4580,NG,agdpro992i,p0p100,2009,1460002.9,992,i
4581,TZ,agdpro992i,p0p100,2009,4198865.0,992,i
4582,UG,agdpro992i,p0p100,2009,5693846.5,992,i
4583,MR,agdpro992i,p0p100,2009,85076.3,992,i
4584,SC,npopul999i,p0p100,2009,90802.0,999,i
4585,MU,npopul999i,p0p100,2009,1243991.0,999,i
4586,DZ,npopul999i,p0p100,2009,35333880.0,999,i
4587,TN,npopul999i,p0p100,2009,10525694.0,999,i
4588,BW,npopul999i,p0p100,2009,1953498.0,999,i
4589,LY,npopul999i,p0p100,2009,6133984.0,999,i
4590,ZA,npopul999i,p0p100,2009,50473912.0,999,i
4591,GA,npopul999i,p0p100,2009,1568928.0,999,i
4592,EG,npopul999i,p0p100,2009,81134800.0,999,i
4593,MA,npopul999i,p0p100,2009,31929088.0,999,i
4594,ST,npopul999i,p0p100,2009,175876.0,999,i
4595,GH,npopul999i,p0p100,2009,24170940.0,999,i
4596,ZM,npopul999i,p0p100,2009,13215139.0,999,i
4597,GQ,npopul999i,p0p100,2009,901599.0,999,i
4598,KE,npopul999i,p0p100,2009,40901792.0,999,i
4599,AO,npopul999i,p0p100,2009,22514280.0,999,i
4600,CM,npopul999i,p0p100,2009,19789920.0,999,i
4601,ZW,npopul999i,p0p100,2009,12526968.0,999,i
4602,KM,npopul999i,p0p100,2009,673252.0,999,i
4603,RW,npopul999i,p0p100,2009,9782770.0,999,i
4604,NG,npopul999i,p0p100,2009,154324928.0,999,i
4605,TZ,npopul999i,p0p100,2009,41860416.0,999,i
4606,UG,npopul999i,p0p100,2009,31411096.0,999,i
4607,MR,npopul999i,p0p100,2009,3393409.0,999,i
4608,SC,sptinc992j,p90p100,2010,0.5209,992,j
4609,MU,sptinc992j,p90p100,2010,0.4836,992,j
4610,DZ,sptinc992j,p90p100,2010,0.3838,992,j
4611,TN,sptinc992j,p90p100,2010,0.4277,992,j
4612,BW,sptinc992j,p90p100,2010,0.6598,992,j
4613,LY,sptinc992j,p90p100,2010,0.4376,992,j
4614,ZA,sptinc992j,p90p100,2010,0.6143,992,j
4615,GA,sptinc992j,p90p100,2010,0.4767,992,j
4616,EG,sptinc992j,p90p100,2010,0.455,992,j
4617,MA,sptinc992j,p90p100,2010,0.506,992,j
4618,ST,sptinc992j,p90p100,2010,0.3938,992,j
4619,GH,sptinc992j,p90p100,2010,0.488,992,j
4620,ZM,sptinc992j,p90p100,2010,0.6325,992,j
4621,GQ,sptinc992j,p90p100,2010,0.5121,992,j
4622,KE,sptinc992j,p90p100,2010,0.5192,992,j
4623,AO,sptinc992j,p90p100,2010,0.5106,992,j
4624,CM,sptinc992j,p90p100,2010,0.5107,992,j
4625,ZW,sptinc992j,p90p100,2010,0.518,992,j
4626,KM,sptinc992j,p90p100,2010,0.5694,992,j
4627,RW,sptinc992j,p90p100,2010,0.5898,992,j
4628,NG,sptinc992j,p90p100,2010,0.4898,992,j
4629,TZ,sptinc992j,p90p100,2010,0.4899,992,j
4630,UG,sptinc992j,p90p100,2010,0.5332,992,j
4631,MR,sptinc992j,p90p100,2010,0.4117,992,j
4632,SC,anninc992i,p0p100,2010,224604.2,992,i
4633,MU,anninc992i,p0p100,2010,626012.8,992,i
4634,DZ,anninc992i,p0p100,2010,688163.4,992,i
4635,TN,anninc992i,p0p100,2010,10993.6,992,i
4636,BW,anninc992i,p0p100,2010,94105.7,992,i
4637,LY,anninc992i,p0p100,2010,24688.9,992,i
4638,ZA,anninc992i,p0p100,2010,123868.5,992,i
4639,GA,anninc992i,p0p100,2010,6291801.0,992,i
4640,EG,anninc992i,p0p100,2010,71261.6,992,i
4641,MA,anninc992i,p0p100,2010,40035.7,992,i
4642,ST,anninc992i,p0p100,2010,74715.1,992,i
4643,GH,anninc992i,p0p100,2010,14339.9,992,i
4644,ZM,anninc992i,p0p100,2010,30138.6,992,i
4645,GQ,anninc992i,p0p100,2010,13749817.0,992,i
4646,KE,anninc992i,p0p100,2010,302521.7,992,i
4647,AO,anninc992i,p0p100,2010,2154180.3,992,i
4648,CM,anninc992i,p0p100,2010,1508103.0,992,i
4649,ZW,anninc992i,p0p100,2010,3110.8,992,i
4650,KM,anninc992i,p0p100,2010,1081332.5,992,i
4651,RW,anninc992i,p0p100,2010,958274.5,992,i
4652,NG,anninc992i,p0p100,2010,1385673.6,992,i
4653,TZ,anninc992i,p0p100,2010,3656224.0,992,i
4654,UG,anninc992i,p0p100,2010,5383291.5,992,i
4655,MR,anninc992i,p0p100,2010,82117.4,992,i
4656,SC,agdpro992i,p0p100,2010,249444.4,992,i
4657,MU,agdpro992i,p0p100,2010,414262.7,992,i
4658,DZ,agdpro992i,p0p100,2010,734847.8,992,i
4659,TN,agdpro992i,p0p100,2010,13506.8,992,i
4660,BW,agdpro992i,p0p100,2010,126186.8,992,i
4661,LY,agdpro992i,p0p100,2010,25589.1,992,i
4662,ZA,agdpro992i,p0p100,2010,146912.4,992,i
4663,GA,agdpro992i,p0p100,2010,8436935.0,992,i
4664,EG,agdpro992i,p0p100,2010,77863.9,992,i
4665,MA,agdpro992i,p0p100,2010,42412.4,992,i
4666,ST,agdpro992i,p0p100,2010,78121.9,992,i
4667,GH,agdpro992i,p0p100,2010,15613.9,992,i
4668,ZM,agdpro992i,p0p100,2010,37511.7,992,i
4669,GQ,agdpro992i,p0p100,2010,17606516.0,992,i
4670,KE,agdpro992i,p0p100,2010,319938.6,992,i
4671,AO,agdpro992i,p0p100,2010,2686415.5,992,i
4672,CM,agdpro992i,p0p100,2010,1624779.6,992,i
4673,ZW,agdpro992i,p0p100,2010,3362.8,992,i
4674,KM,agdpro992i,p0p100,2010,1186093.6,992,i
4675,RW,agdpro992i,p0p100,2010,1021507.8,992,i
4676,NG,agdpro992i,p0p100,2010,1535737.1,992,i
4677,TZ,agdpro992i,p0p100,2010,4332856.5,992,i
4678,UG,agdpro992i,p0p100,2010,5910181.5,992,i
4679,MR,agdpro992i,p0p100,2010,86068.3,992,i
4680,SC,npopul999i,p0p100,2010,91264.0,999,i
4681,MU,npopul999i,p0p100,2010,1247955.0,999,i
4682,DZ,npopul999i,p0p100,2010,35977456.0,999,i
4683,TN,npopul999i,p0p100,2010,10635244.0,999,i
4684,BW,npopul999i,p0p100,2010,1987105.0,999,i
4685,LY,npopul999i,p0p100,2010,6197663.0,999,i
4686,ZA,npopul999i,p0p100,2010,51056648.0,999,i
4687,GA,npopul999i,p0p100,2010,1624140.0,999,i
4688,EG,npopul999i,p0p100,2010,82761232.0,999,i
4689,MA,npopul999i,p0p100,2010,32343388.0,999,i
4690,ST,npopul999i,p0p100,2010,180371.0,999,i
4691,GH,npopul999i,p0p100,2010,24779620.0,999,i
4692,ZM,npopul999i,p0p100,2010,13605984.0,999,i
4693,GQ,npopul999i,p0p100,2010,943639.0,999,i
4694,KE,npopul999i,p0p100,2010,42030676.0,999,i
4695,AO,npopul999i,p0p100,2010,23356246.0,999,i
4696,CM,npopul999i,p0p100,2010,20341240.0,999,i
4697,ZW,npopul999i,p0p100,2010,12697723.0,999,i
4698,KM,npopul999i,p0p100,2010,689692.0,999,i
4699,RW,npopul999i,p0p100,2010,10039338.0,999,i
4700,NG,npopul999i,p0p100,2010,158503200.0,999,i
4701,TZ,npopul999i,p0p100,2010,43094404.0,999,i
4702,UG,npopul999i,p0p100,2010,32428168.0,999,i
4703,MR,npopul999i,p0p100,2010,3494195.0,999,i
4704,SC,sptinc992j,p50p90,2010,0.3578,992,j
4705,MU,sptinc992j,p50p90,2010,0.3723,992,j
4706,DZ,sptinc992j,p50p90,2010,0.4284,992,j
4707,TN,sptinc992j,p50p90,2010,0.4179,992,j
